,Timestamp,Verified Water Level
111,2021/12/20 11:06,1.07
112,2021/12/20 11:12,1.21
113,2021/12/20 11:18,1.29
114,2021/12/20 11:24,1.39
115,2021/12/20 11:30,1.5
116,2021/12/20 11:36,1.61
117,2021/12/20 11:42,1.7
118,2021/12/20 11:48,1.76
119,2021/12/20 11:54,1.8
120,2021/12/20 12:00,1.9
121,2021/12/20 12:06,1.97
122,2021/12/20 12:12,2.07
123,2021/12/20 12:18,2.13
124,2021/12/20 12:24,2.28
125,2021/12/20 12:30,2.34
126,2021/12/20 12:36,2.43
127,2021/12/20 12:42,2.52
128,2021/12/20 12:48,2.61
129,2021/12/20 12:54,2.67
130,2021/12/20 13:00,2.73
131,2021/12/20 13:06,2.79
132,2021/12/20 13:12,2.86
133,2021/12/20 13:18,2.89
134,2021/12/20 13:24,2.93
135,2021/12/20 13:30,2.97
136,2021/12/20 13:36,3.06
137,2021/12/20 13:42,3.08
138,2021/12/20 13:48,3.12
139,2021/12/20 13:54,3.15
140,2021/12/20 14:00,3.13
141,2021/12/20 14:06,3.09
142,2021/12/20 14:12,3.03
143,2021/12/20 14:18,3.03
144,2021/12/20 14:24,3.03
145,2021/12/20 14:30,3.0
146,2021/12/20 14:36,2.99
147,2021/12/20 14:42,2.94
148,2021/12/20 14:48,2.9
149,2021/12/20 14:54,2.8
150,2021/12/20 15:00,2.77
151,2021/12/20 15:06,2.73
152,2021/12/20 15:12,2.69
153,2021/12/20 15:18,2.65
154,2021/12/20 15:24,2.57
155,2021/12/20 15:30,2.5
156,2021/12/20 15:36,2.4
157,2021/12/20 15:42,2.34
158,2021/12/20 15:48,2.29
159,2021/12/20 15:54,2.23
160,2021/12/20 16:00,2.15
161,2021/12/20 16:06,2.05
162,2021/12/20 16:12,1.95
163,2021/12/20 16:18,1.83
164,2021/12/20 16:24,1.78
165,2021/12/20 16:30,1.72
166,2021/12/20 16:36,1.62
167,2021/12/20 16:42,1.49
168,2021/12/20 16:48,1.4
169,2021/12/20 16:54,1.26
170,2021/12/20 17:00,1.13
171,2021/12/20 17:06,0.97
172,2021/12/20 17:12,0.88
173,2021/12/20 17:18,0.8
174,2021/12/20 17:24,0.76
175,2021/12/20 17:30,0.65
176,2021/12/20 17:36,0.51
177,2021/12/20 17:42,0.43
178,2021/12/20 17:48,0.34
179,2021/12/20 17:54,0.23
180,2021/12/20 18:00,0.08
181,2021/12/20 18:06,-0.02
182,2021/12/20 18:12,-0.15
183,2021/12/20 18:18,-0.21
184,2021/12/20 18:24,-0.3
185,2021/12/20 18:30,-0.37
186,2021/12/20 18:36,-0.47
187,2021/12/20 18:42,-0.53
188,2021/12/20 18:48,-0.6
189,2021/12/20 18:54,-0.67
190,2021/12/20 19:00,-0.72
191,2021/12/20 19:06,-0.79
192,2021/12/20 19:12,-0.89
193,2021/12/20 19:18,-0.94
194,2021/12/20 19:24,-0.97
195,2021/12/20 19:30,-1.02
196,2021/12/20 19:36,-1.08
197,2021/12/20 19:42,-1.11
198,2021/12/20 19:48,-1.12
199,2021/12/20 19:54,-1.16
200,2021/12/20 20:00,-1.16
201,2021/12/20 20:06,-1.23
202,2021/12/20 20:12,-1.25
203,2021/12/20 20:18,-1.27
204,2021/12/20 20:24,-1.27
205,2021/12/20 20:30,-1.25
206,2021/12/20 20:36,-1.28
207,2021/12/20 20:42,-1.31
208,2021/12/20 20:48,-1.36
209,2021/12/20 20:54,-1.34
210,2021/12/20 21:00,-1.39
211,2021/12/20 21:06,-1.33
212,2021/12/20 21:12,-1.31
213,2021/12/20 21:18,-1.23
214,2021/12/20 21:24,-1.19
215,2021/12/20 21:30,-1.13
216,2021/12/20 21:36,-1.09
217,2021/12/20 21:42,-1.03
218,2021/12/20 21:48,-0.97
219,2021/12/20 21:54,-0.93
220,2021/12/20 22:00,-0.9
221,2021/12/20 22:06,-0.85
222,2021/12/20 22:12,-0.82
223,2021/12/20 22:18,-0.72
224,2021/12/20 22:24,-0.63
225,2021/12/20 22:30,-0.62
226,2021/12/20 22:36,-0.54
227,2021/12/20 22:42,-0.44
228,2021/12/20 22:48,-0.36
229,2021/12/20 22:54,-0.27
230,2021/12/20 23:00,-0.21
231,2021/12/20 23:06,-0.11
232,2021/12/20 23:12,-0.04
233,2021/12/20 23:18,0.03
234,2021/12/20 23:24,0.05
235,2021/12/20 23:30,0.12
236,2021/12/20 23:36,0.21
237,2021/12/20 23:42,0.28
238,2021/12/20 23:48,0.37
239,2021/12/20 23:54,0.44
240,2021/12/21 00:00,0.54
241,2021/12/21 00:06,0.61
242,2021/12/21 00:12,0.67
243,2021/12/21 00:18,0.75
244,2021/12/21 00:24,0.81
245,2021/12/21 00:30,0.87
246,2021/12/21 00:36,0.98
247,2021/12/21 00:42,0.97
248,2021/12/21 00:48,1.06
249,2021/12/21 00:54,1.19
250,2021/12/21 01:00,1.24
251,2021/12/21 01:06,1.29
252,2021/12/21 01:12,1.33
253,2021/12/21 01:18,1.36
254,2021/12/21 01:24,1.4
255,2021/12/21 01:30,1.41
256,2021/12/21 01:36,1.48
257,2021/12/21 01:42,1.46
258,2021/12/21 01:48,1.48
259,2021/12/21 01:54,1.5
260,2021/12/21 02:00,1.54
261,2021/12/21 02:06,1.59
262,2021/12/21 02:12,1.64
263,2021/12/21 02:18,1.69
264,2021/12/21 02:24,1.68
265,2021/12/21 02:30,1.67
266,2021/12/21 02:36,1.63
267,2021/12/21 02:42,1.64
268,2021/12/21 02:48,1.6
269,2021/12/21 02:54,1.59
270,2021/12/21 03:00,1.6
271,2021/12/21 03:06,1.6
272,2021/12/21 03:12,1.59
273,2021/12/21 03:18,1.53
274,2021/12/21 03:24,1.54
275,2021/12/21 03:30,1.52
276,2021/12/21 03:36,1.43
277,2021/12/21 03:42,1.35
278,2021/12/21 03:48,1.29
279,2021/12/21 03:54,1.24
280,2021/12/21 04:00,1.19
281,2021/12/21 04:06,1.07
282,2021/12/21 04:12,0.98
283,2021/12/21 04:18,0.93
284,2021/12/21 04:24,0.89
285,2021/12/21 04:30,0.82
286,2021/12/21 04:36,0.76
287,2021/12/21 04:42,0.7
288,2021/12/21 04:48,0.63
289,2021/12/21 04:54,0.56
290,2021/12/21 05:00,0.45
291,2021/12/21 05:06,0.35
292,2021/12/21 05:12,0.25
293,2021/12/21 05:18,0.17
294,2021/12/21 05:24,0.07
295,2021/12/21 05:30,-0.05
296,2021/12/21 05:36,-0.14
297,2021/12/21 05:42,-0.22
298,2021/12/21 05:48,-0.3
299,2021/12/21 05:54,-0.35
300,2021/12/21 06:00,-0.42
301,2021/12/21 06:06,-0.52
302,2021/12/21 06:12,-0.59
303,2021/12/21 06:18,-0.67
304,2021/12/21 06:24,-0.77
305,2021/12/21 06:30,-0.86
306,2021/12/21 06:36,-0.93
307,2021/12/21 06:42,-1.04
308,2021/12/21 06:48,-1.14
309,2021/12/21 06:54,-1.21
310,2021/12/21 07:00,-1.25
311,2021/12/21 07:06,-1.3
312,2021/12/21 07:12,-1.37
313,2021/12/21 07:18,-1.41
314,2021/12/21 07:24,-1.48
315,2021/12/21 07:30,-1.49
316,2021/12/21 07:36,-1.53
317,2021/12/21 07:42,-1.57
318,2021/12/21 07:48,-1.63
319,2021/12/21 07:54,-1.61
320,2021/12/21 08:00,-1.64
321,2021/12/21 08:06,-1.64
322,2021/12/21 08:12,-1.64
323,2021/12/21 08:18,-1.62
324,2021/12/21 08:24,-1.6
325,2021/12/21 08:30,-1.57
326,2021/12/21 08:36,-1.54
327,2021/12/21 08:42,-1.48
328,2021/12/21 08:48,-1.48
329,2021/12/21 08:54,-1.41
330,2021/12/21 09:00,-1.35
331,2021/12/21 09:06,-1.32
332,2021/12/21 09:12,-1.25
333,2021/12/21 09:18,-1.25
334,2021/12/21 09:24,-1.18
335,2021/12/21 09:30,-1.19
336,2021/12/21 09:36,-1.12
337,2021/12/21 09:42,-1.13
338,2021/12/21 09:48,-1.09
339,2021/12/21 09:54,-1.02
340,2021/12/21 10:00,-0.97
341,2021/12/21 10:06,-0.93
342,2021/12/21 10:12,-0.84
343,2021/12/21 10:18,-0.72
344,2021/12/21 10:24,-0.64
345,2021/12/21 10:30,-0.57
346,2021/12/21 10:36,-0.49
347,2021/12/21 10:42,-0.38
348,2021/12/21 10:48,-0.32
349,2021/12/21 10:54,-0.2
350,2021/12/21 11:00,-0.15
351,2021/12/21 11:06,-0.07
352,2021/12/21 11:12,0.03
353,2021/12/21 11:18,0.14
354,2021/12/21 11:24,0.22
355,2021/12/21 11:30,0.32
356,2021/12/21 11:36,0.43
357,2021/12/21 11:42,0.55
358,2021/12/21 11:48,0.65
359,2021/12/21 11:54,0.74
360,2021/12/21 12:00,0.84
361,2021/12/21 12:06,0.91
362,2021/12/21 12:12,0.99
363,2021/12/21 12:18,1.02
364,2021/12/21 12:24,1.13
365,2021/12/21 12:30,1.21
366,2021/12/21 12:36,1.28
367,2021/12/21 12:42,1.37
368,2021/12/21 12:48,1.52
369,2021/12/21 12:54,1.62
370,2021/12/21 13:00,1.74
371,2021/12/21 13:06,1.81
372,2021/12/21 13:12,1.84
373,2021/12/21 13:18,1.94
374,2021/12/21 13:24,1.98
375,2021/12/21 13:30,2.02
376,2021/12/21 13:36,2.08
377,2021/12/21 13:42,2.15
378,2021/12/21 13:48,2.17
379,2021/12/21 13:54,2.2
380,2021/12/21 14:00,2.21
381,2021/12/21 14:06,2.26
382,2021/12/21 14:12,2.33
383,2021/12/21 14:18,2.31
384,2021/12/21 14:24,2.35
385,2021/12/21 14:30,2.34
386,2021/12/21 14:36,2.37
387,2021/12/21 14:42,2.34
388,2021/12/21 14:48,2.29
389,2021/12/21 14:54,2.31
390,2021/12/21 15:00,2.27
391,2021/12/21 15:06,2.24
392,2021/12/21 15:12,2.23
393,2021/12/21 15:18,2.23
394,2021/12/21 15:24,2.16
395,2021/12/21 15:30,2.2
396,2021/12/21 15:36,2.12
397,2021/12/21 15:42,2.12
398,2021/12/21 15:48,2.07
399,2021/12/21 15:54,2.01
400,2021/12/21 16:00,1.89
401,2021/12/21 16:06,1.8
402,2021/12/21 16:12,1.71
403,2021/12/21 16:18,1.63
404,2021/12/21 16:24,1.54
405,2021/12/21 16:30,1.5
406,2021/12/21 16:36,1.41
407,2021/12/21 16:42,1.41
408,2021/12/21 16:48,1.26
409,2021/12/21 16:54,1.2
410,2021/12/21 17:00,1.09
411,2021/12/21 17:06,0.99
412,2021/12/21 17:12,0.87
413,2021/12/21 17:18,0.8
414,2021/12/21 17:24,0.68
415,2021/12/21 17:30,0.61
416,2021/12/21 17:36,0.49
417,2021/12/21 17:42,0.33
418,2021/12/21 17:48,0.24
419,2021/12/21 17:54,0.15
420,2021/12/21 18:00,0.04
421,2021/12/21 18:06,-0.09
422,2021/12/21 18:12,-0.19
423,2021/12/21 18:18,-0.27
424,2021/12/21 18:24,-0.37
425,2021/12/21 18:30,-0.47
426,2021/12/21 18:36,-0.59
427,2021/12/21 18:42,-0.69
428,2021/12/21 18:48,-0.74
429,2021/12/21 18:54,-0.81
430,2021/12/21 19:00,-0.91
431,2021/12/21 19:06,-0.99
432,2021/12/21 19:12,-1.13
433,2021/12/21 19:18,-1.22
434,2021/12/21 19:24,-1.28
435,2021/12/21 19:30,-1.34
436,2021/12/21 19:36,-1.39
437,2021/12/21 19:42,-1.48
438,2021/12/21 19:48,-1.56
439,2021/12/21 19:54,-1.64
440,2021/12/21 20:00,-1.73
441,2021/12/21 20:06,-1.8
442,2021/12/21 20:12,-1.81
443,2021/12/21 20:18,-1.87
444,2021/12/21 20:24,-1.88
445,2021/12/21 20:30,-1.88
446,2021/12/21 20:36,-1.87
447,2021/12/21 20:42,-1.85
448,2021/12/21 20:48,-1.92
449,2021/12/21 20:54,-1.94
450,2021/12/21 21:00,-1.98
451,2021/12/21 21:06,-2.0
452,2021/12/21 21:12,-2.01
453,2021/12/21 21:18,-1.94
454,2021/12/21 21:24,-1.88
455,2021/12/21 21:30,-1.89
456,2021/12/21 21:36,-1.87
457,2021/12/21 21:42,-1.85
458,2021/12/21 21:48,-1.81
459,2021/12/21 21:54,-1.74
460,2021/12/21 22:00,-1.67
461,2021/12/21 22:06,-1.62
462,2021/12/21 22:12,-1.59
463,2021/12/21 22:18,-1.5
464,2021/12/21 22:24,-1.5
465,2021/12/21 22:30,-1.46
466,2021/12/21 22:36,-1.44
467,2021/12/21 22:42,-1.42
468,2021/12/21 22:48,-1.33
469,2021/12/21 22:54,-1.26
470,2021/12/21 23:00,-1.21
471,2021/12/21 23:06,-1.12
472,2021/12/21 23:12,-1.02
473,2021/12/21 23:18,-0.91
474,2021/12/21 23:24,-0.81
475,2021/12/21 23:30,-0.72
476,2021/12/21 23:36,-0.66
477,2021/12/21 23:42,-0.61
478,2021/12/21 23:48,-0.5
479,2021/12/21 23:54,-0.47
480,2021/12/22 00:00,-0.4
481,2021/12/22 00:06,-0.32
482,2021/12/22 00:12,-0.23
483,2021/12/22 00:18,-0.15
484,2021/12/22 00:24,-0.04
485,2021/12/22 00:30,-0.09
486,2021/12/22 00:36,0.04
487,2021/12/22 00:42,0.14
488,2021/12/22 00:48,0.28
489,2021/12/22 00:54,0.38
490,2021/12/22 01:00,0.47
491,2021/12/22 01:06,0.52
492,2021/12/22 01:12,0.58
493,2021/12/22 01:18,0.6
494,2021/12/22 01:24,0.65
495,2021/12/22 01:30,0.75
496,2021/12/22 01:36,0.84
497,2021/12/22 01:42,0.87
498,2021/12/22 01:48,0.92
499,2021/12/22 01:54,0.95
500,2021/12/22 02:00,1.03
501,2021/12/22 02:06,1.08
502,2021/12/22 02:12,1.09
503,2021/12/22 02:18,1.12
504,2021/12/22 02:24,1.17
505,2021/12/22 02:30,1.21
506,2021/12/22 02:36,1.23
507,2021/12/22 02:42,1.26
508,2021/12/22 02:48,1.29
509,2021/12/22 02:54,1.32
510,2021/12/22 03:00,1.33
511,2021/12/22 03:06,1.36
512,2021/12/22 03:12,1.33
513,2021/12/22 03:18,1.39
514,2021/12/22 03:24,1.37
515,2021/12/22 03:30,1.34
516,2021/12/22 03:36,1.36
517,2021/12/22 03:42,1.3
518,2021/12/22 03:48,1.25
519,2021/12/22 03:54,1.25
520,2021/12/22 04:00,1.21
521,2021/12/22 04:06,1.17
522,2021/12/22 04:12,1.13
523,2021/12/22 04:18,1.09
524,2021/12/22 04:24,1.05
525,2021/12/22 04:30,0.91
526,2021/12/22 04:36,0.96
527,2021/12/22 04:42,0.85
528,2021/12/22 04:48,0.86
529,2021/12/22 04:54,0.77
530,2021/12/22 05:00,0.69
531,2021/12/22 05:06,0.65
532,2021/12/22 05:12,0.58
533,2021/12/22 05:18,0.5
534,2021/12/22 05:24,0.45
535,2021/12/22 05:30,0.39
536,2021/12/22 05:36,0.28
537,2021/12/22 05:42,0.2
538,2021/12/22 05:48,0.13
539,2021/12/22 05:54,0.04
540,2021/12/22 06:00,-0.03
541,2021/12/22 06:06,-0.17
542,2021/12/22 06:12,-0.23
543,2021/12/22 06:18,-0.34
544,2021/12/22 06:24,-0.41
545,2021/12/22 06:30,-0.48
546,2021/12/22 06:36,-0.56
547,2021/12/22 06:42,-0.65
548,2021/12/22 06:48,-0.76
549,2021/12/22 06:54,-0.8
550,2021/12/22 07:00,-0.88
551,2021/12/22 07:06,-0.9
552,2021/12/22 07:12,-0.93
553,2021/12/22 07:18,-1.01
554,2021/12/22 07:24,-1.11
555,2021/12/22 07:30,-1.14
556,2021/12/22 07:36,-1.19
557,2021/12/22 07:42,-1.22
558,2021/12/22 07:48,-1.26
559,2021/12/22 07:54,-1.3
560,2021/12/22 08:00,-1.3
561,2021/12/22 08:06,-1.32
562,2021/12/22 08:12,-1.3
563,2021/12/22 08:18,-1.34
564,2021/12/22 08:24,-1.36
565,2021/12/22 08:30,-1.35
566,2021/12/22 08:36,-1.31
567,2021/12/22 08:42,-1.28
568,2021/12/22 08:48,-1.24
569,2021/12/22 08:54,-1.24
570,2021/12/22 09:00,-1.22
571,2021/12/22 09:06,-1.18
572,2021/12/22 09:12,-1.19
573,2021/12/22 09:18,-1.12
574,2021/12/22 09:24,-1.09
575,2021/12/22 09:30,-1.06
576,2021/12/22 09:36,-1.07
577,2021/12/22 09:42,-0.99
578,2021/12/22 09:48,-1.0
579,2021/12/22 09:54,-0.98
580,2021/12/22 10:00,-0.92
581,2021/12/22 10:06,-0.87
582,2021/12/22 10:12,-0.84
583,2021/12/22 10:18,-0.79
584,2021/12/22 10:24,-0.75
585,2021/12/22 10:30,-0.64
586,2021/12/22 10:36,-0.61
587,2021/12/22 10:42,-0.58
588,2021/12/22 10:48,-0.46
589,2021/12/22 10:54,-0.38
590,2021/12/22 11:00,-0.32
591,2021/12/22 11:06,-0.29
592,2021/12/22 11:12,-0.23
593,2021/12/22 11:18,-0.13
594,2021/12/22 11:24,-0.09
595,2021/12/22 11:30,-0.01
596,2021/12/22 11:36,0.05
597,2021/12/22 11:42,0.15
598,2021/12/22 11:48,0.24
599,2021/12/22 11:54,0.36
600,2021/12/22 12:00,0.44
601,2021/12/22 12:06,0.56
602,2021/12/22 12:12,0.68
603,2021/12/22 12:18,0.8
604,2021/12/22 12:24,0.93
605,2021/12/22 12:30,0.99
606,2021/12/22 12:36,1.1
607,2021/12/22 12:42,1.2
608,2021/12/22 12:48,1.29
609,2021/12/22 12:54,1.39
610,2021/12/22 13:00,1.51
611,2021/12/22 13:06,1.6
612,2021/12/22 13:12,1.71
613,2021/12/22 13:18,1.8
614,2021/12/22 13:24,1.87
615,2021/12/22 13:30,1.95
616,2021/12/22 13:36,2.0
617,2021/12/22 13:42,2.1
618,2021/12/22 13:48,2.19
619,2021/12/22 13:54,2.27
620,2021/12/22 14:00,2.36
621,2021/12/22 14:06,2.37
622,2021/12/22 14:12,2.41
623,2021/12/22 14:18,2.48
624,2021/12/22 14:24,2.55
625,2021/12/22 14:30,2.6
626,2021/12/22 14:36,2.63
627,2021/12/22 14:42,2.66
628,2021/12/22 14:48,2.66
629,2021/12/22 14:54,2.68
630,2021/12/22 15:00,2.69
631,2021/12/22 15:06,2.75
632,2021/12/22 15:12,2.78
633,2021/12/22 15:18,2.77
634,2021/12/22 15:24,2.77
635,2021/12/22 15:30,2.77
636,2021/12/22 15:36,2.77
637,2021/12/22 15:42,2.73
638,2021/12/22 15:48,2.77
639,2021/12/22 15:54,2.71
640,2021/12/22 16:00,2.67
641,2021/12/22 16:06,2.57
642,2021/12/22 16:12,2.5
643,2021/12/22 16:18,2.49
644,2021/12/22 16:24,2.44
645,2021/12/22 16:30,2.38
646,2021/12/22 16:36,2.27
647,2021/12/22 16:42,2.22
648,2021/12/22 16:48,2.16
649,2021/12/22 16:54,2.07
650,2021/12/22 17:00,2.04
651,2021/12/22 17:06,1.97
652,2021/12/22 17:12,1.92
653,2021/12/22 17:18,1.87
654,2021/12/22 17:24,1.81
655,2021/12/22 17:30,1.65
656,2021/12/22 17:36,1.48
657,2021/12/22 17:42,1.35
658,2021/12/22 17:48,1.29
659,2021/12/22 17:54,1.22
660,2021/12/22 18:00,1.07
661,2021/12/22 18:06,0.95
662,2021/12/22 18:12,0.82
663,2021/12/22 18:18,0.76
664,2021/12/22 18:24,0.66
665,2021/12/22 18:30,0.55
666,2021/12/22 18:36,0.46
667,2021/12/22 18:42,0.36
668,2021/12/22 18:48,0.24
669,2021/12/22 18:54,0.15
670,2021/12/22 19:00,0.01
671,2021/12/22 19:06,-0.01
672,2021/12/22 19:12,-0.11
673,2021/12/22 19:18,-0.19
674,2021/12/22 19:24,-0.34
675,2021/12/22 19:30,-0.41
676,2021/12/22 19:36,-0.48
677,2021/12/22 19:42,-0.61
678,2021/12/22 19:48,-0.69
679,2021/12/22 19:54,-0.84
680,2021/12/22 20:00,-0.94
681,2021/12/22 20:06,-1.0
682,2021/12/22 20:12,-0.99
683,2021/12/22 20:18,-1.03
684,2021/12/22 20:24,-1.09
685,2021/12/22 20:30,-1.12
686,2021/12/22 20:36,-1.23
687,2021/12/22 20:42,-1.26
688,2021/12/22 20:48,-1.33
689,2021/12/22 20:54,-1.32
690,2021/12/22 21:00,-1.38
691,2021/12/22 21:06,-1.38
692,2021/12/22 21:12,-1.33
693,2021/12/22 21:18,-1.33
694,2021/12/22 21:24,-1.34
695,2021/12/22 21:30,-1.36
696,2021/12/22 21:36,-1.4
697,2021/12/22 21:42,-1.36
698,2021/12/22 21:48,-1.39
699,2021/12/22 21:54,-1.4
700,2021/12/22 22:00,-1.4
701,2021/12/22 22:06,-1.38
702,2021/12/22 22:12,-1.39
703,2021/12/22 22:18,-1.34
704,2021/12/22 22:24,-1.33
705,2021/12/22 22:30,-1.3
706,2021/12/22 22:36,-1.3
707,2021/12/22 22:42,-1.18
708,2021/12/22 22:48,-1.11
709,2021/12/22 22:54,-1.11
710,2021/12/22 23:00,-1.05
711,2021/12/22 23:06,-0.99
712,2021/12/22 23:12,-0.98
713,2021/12/22 23:18,-0.94
714,2021/12/22 23:24,-0.95
715,2021/12/22 23:30,-0.9
716,2021/12/22 23:36,-0.8
717,2021/12/22 23:42,-0.7
718,2021/12/22 23:48,-0.62
719,2021/12/22 23:54,-0.56
